product_name,Attributes
"GreenPan CC000015-001 Venice Pro Stainless Steel 100% Toxin-Free Healthy Ceramic Nonstick Metal Utensil/Dishwasher/Oven Safe Covered Chef's Pan, 3.5-Quart, Light Grey","Product Capacity:â€Ž2 Liters, Product color:SILVER, Product Material:Ceramic, Product Special Feature:Gas Stovetop Compatible, Product Weight:04 Kilograms"
Cabilock Soup Steam Pot Vegetable Steamer Pot Stainless Steel Steamer Pot Steaming Cookware Stockpot Sauce pot Home Steamer Cooking 4 Tier Steamer,"Product Material:Stainless Steel, Product Shape:Round"
"VersaCheck HP DeskJet 3755 MX MICR Check Printer and VersaCheck Gold Check Printing Software Bundle, (3755MX)","Product color:Color Style of printer cover may vary, Product Connectivity technology:Wi-Fi, USB, Product Form Factor:All-in-One, Product Printer output:MICR Black &amp; Color, Product Printing Technology:Inkjet, Product Series:DeskJet MX, Product Special Feature:Wireless,Compact, Product Weight:33 Kilograms"
"Royalford 11 Inch Cast Iron Flat Base Kadai, RF10401 Heavy Duty Construction Grilling Wok &amp; Shallow For Sautees Stir Frys With Wide Handles, Black","Product Capacity:â€Ž2 Liters, Product Included Components:Nil, Product Material:Cast Iron, Product Special Feature:Oven Safe"
RossettiÂ® Elementi Natura Made in Italy 28cm Granite Nonstick Stir-Fry Wok No-Mess No-Fuss Carefree Cookware Woks Dishwasher Safe PFOA &amp; Lead Free Wok Pan,"Product Capacity:â€Ž1 Liters, Product Compatible Devices:Smooth Surface Non Induction, Product Material:Ceramic, Product Special Feature:Enameled, Product Weight:0.96 Kilograms"
RossettiÂ® Elementi Natura Made in Italy | 24cm Granite Nonstick Stir-Fry Wok | No-Mess No-Fuss Carefree Granite Cookware Woks | Dishwasher Safe PFOA-free &amp; Lead Free Wok Pans,"Product Capacity:â€Ž1 Liters, Product Compatible Devices:Smooth Surface Non Induction, Product Material:Ceramic, Product Special Feature:Enameled"
"Royalford Enamel Wokpan 28cm - Induction Safe Kadhai With Raised Handles Kadai Cooking Pan for Shallow and Deep Frying Extra Flat Base Even Heat Distribution Coated Paella Pan, Black","Product Capacity:312 Grams, Product Included Components:Product, Product Material:Aluminum, Product Special Feature:Induction Stove, Gas Stovetop Compatible, Product Weight:0.78 Kilograms"
"Royalford Enamel Wokpan 34cm - Induction Safe Kadhai With Raised Handles - Kadai Cooking Pan for Shallow and Deep Frying - Extra Flat Base for Even Heat Distribution - Enamel Coated Paella Pan, Black","Product Capacity:312 Grams, Product Included Components:Product, Product Material:Aluminum, Product Special Feature:Oven Safe, Induction Stovetop Compatible, Product Weight:4 Kilograms"
"Royalford Enamel Wokpan 24cm - Induction Safe Kadhai With Raised Handles - Kadai Cooking Pan for Shallow and Deep Frying - Extra Flat Base for Even Heat Distribution - Enamel Coated Paella Pan, Black","Product Compatible Devices:Smooth Surface Induction, Gas, Product Included Components:Product, Product Material:Aluminum, Product Special Feature:Oven Safe, Product Weight:0.6 Kilograms"
"Royalford Enamel Wokpan 32cm - Induction Safe Kadhai With Raised Handles - Kadai Cooking Pan for Shallow and Deep Frying - Extra Flat Base for Even Heat Distribution - Enamel Coated Paella Pan, Black","Product Capacity:312 Grams, Product Included Components:Product, Product Material:Aluminum, Product Special Feature:Oven Safe, Induction Stovetop Compatible, Product Weight:1 Kilograms"
"Royalford 20cm Heavy Deep Round Kadai- RF11553 Perfect for Sauting, Frying, Stir Frying, Etc Riveted Handles, Strong Stainless Steel Construction, Silver","Product Capacity:â€Ž1 Liters, Product Included Components:Product, Product Material:Stainless Steel, Product Special Feature:Gas Stovetop Compatible, Product Weight:0.68 Kilograms"
"Royalford Enamel Wokpan 22cm - Induction Safe Kadhai With Raised Handles Kadai Cooking Pan for Shallow and Deep Frying Extra Flat Base Even Heat Distribution Coated Paella Pan, Black","Product Capacity:312 Grams, Product Included Components:Product, Product Material:Aluminum, Product Special Feature:Induction Stove, Gas Stovetop Compatible, Product Weight:0.59 Kilograms"
"Royalford Enamel Wokpan 20cm - Induction Safe Kadhai With Raised Handles - Kadai Cooking Pan for Shallow and Deep Frying - Extra Flat Base for Even Heat Distribution - Enamel Coated Paella Pan, Black","Product Capacity:312 Grams, Product Included Components:Product, Product Material:Aluminum, Product Special Feature:Oven Safe, Product Weight:0.45 Kilograms"
"Royalford Enamel Wokpan 30cm - Induction Safe Kadhai With Raised Handles - Kadai Cooking Pan for Shallow and Deep Frying - Extra Flat Base for Even Heat Distribution - Enamel Coated Paella Pan, Black","Product Capacity:312 Grams, Product Included Components:Product, Product Material:Aluminum, Product Special Feature:Oven Safe, Non Stick"
"Royalford Enamel Wokpan 26cm - Induction Safe Kadhai With Raised Handles Kadai Cooking Pan for Shallow and Deep Frying Extra Flat Base Even Heat Distribution Coated Paella Pan, Black","Product Capacity:312 Grams, Product Included Components:Product, Product Material:Aluminum, Product Special Feature:Induction Stove, Gas Stovetop Compatible, Product Weight:0.69 Kilograms"
"Prestige Stainless Steel Frying Pan Skillet With Big Handle 28 cm Fry Pan, Dishwasher Safe, 18/10 Cookware","Product Capacity:â€Ž1 Liters, Product Included Components:Fry Pan, Product Material:Stainless Steel, Product Special Feature:Induction Stovetop Compatible, Product Weight:0.84 Kilograms"
"Tramontina 80114/537DS Professional Aluminum Nonstick Restaurant Fry Pan, 14"", Made in USA","Product Capacity:0.94 Cubic Feet, Product color:White, Product Material:Aluminum, Product Special Feature:Gas Stovetop Compatible, Electric Stovetop Compatible, Product Weight:13 Kilograms"
"WMF All-in-One Macao Wok Cooking set 4PC, Stainless Steel. Oven Safe.","Product Capacity:5 Liters, Product Material:Stainless Steel, Product Special Feature:Dishwasher, Product Weight:8 Kilograms"
"TEFAL UNLIMITED wok frypan 28 cm scratch resistanceÂ easy cleaningÂ safe non stick coating thermo signal healthy cooking perfect searing made in France, Induction G2551902","Product Capacity:3670 Milliliters, Product color:Black, Product Material:Aluminium, Product Special Feature:Non Stick, Product Style:Style: Pancake pan 25 cm, Product Weight:25 Kilograms"
"TEFAL UNLIMITED frypan 26 cm scratch resistance easy cleaning 100%Â safe non stick coating thermo signalâ„¢ healthy cooking perfect searing made in France, Induction G2550502","Product color:Black, Product Compatible Devices:Smooth Surface Induction, Gas, Product Material:Aluminium, Product Special Feature:Suitable for induction, Non-stick, Product Style:Style: Pancake pan 25 cm, Product Weight:27 Kilograms"
"TEFALÂ UNLIMITED Â frypan 30 cm scratch resistance easy cleaning 100% safe non stick coating thermo signalâ„¢ healthy cooking perfect searing made in France, Induction G2550702","Product Capacity:â€Ž2 Liters, Product color:Black, Product Material:Aluminium, Product Special Feature:covered, Product Style:Style: Pancake pan 25 cm, Product Weight:69 Kilograms"
"TEFAL UNLIMITED Pancake Pan 25 cm scratch resistanceÂ easy cleaning 100%Â safe non stick coating thermo signalâ„¢ healthy cooking perfect searing made in France, Induction G2553802","Product color:Black, Product Compatible Devices:Smooth Surface Induction, Product Material:Aluminium, Product Special Feature:Non Stick, Product Style:Style: Pancake pan 25 cm, Product Weight:860 g"
"Tefal G6 Delicia 16 cm Saucepan With Glass Lid, Non-Stick, Black, Aluminium, B4682285","Product Capacity:4 Liters, Product Included Components:Saucepan, Product Material:Aluminium, Product Style:Style: Saucepan 16cm + glass lid, Product Weight:780 Grams"
TEFAL G6 DELICIA TAWA 28CM (B4688785) + DELICIA SAUCEPAN 16CM + GLASS LID (B4682285),"Product Capacity:4 Liters, Product Included Components:G6 DELICIA TAWA 28CM+ DELICIA SAUCEPAN 16CM + GLASS LID, Product Material:Aluminum, Product Special Feature:Non Stick, Product Style:Style: Tawa 28 cm + saucepan 16 cm, Product Weight:7 Kilograms"
Meyer Pre-Seasoned Cast Iron Skillet Frying Pan 22CM | Safe Grill Cast Iron Cookware for indoor &amp; Outdoor Use | Cast Iron Pan 8.5 inch (Black),"Product Capacity:â€Ž1 Liters, Product color:Black, Product Material:Cast Iron, Product Special Feature:Pre-Seasoned, Product Weight:75 Kilograms"
Meyer Pre-Seasoned Cast Iron Skillet Frying Pan 26CM | Safe Grill Cast Iron Cookware for indoor &amp; Outdoor Use | Cast Iron Pan 10.25 inch (Black),"Product Capacity:â€Ž1 Liters, Product color:Black, Product Material:Cast Iron, Product Special Feature:Induction Stovetop Compatible, Gas Stove, Product Weight:4 Kilograms"
"Tefal G6 Super Cook 18 cm Saucepan with Lid, Non stick, Black, Aluminium, B4592384","Product color:Black, Product Material:Aluminum, Product Style:Style: Stewpot 30+lid, Product Weight:1 Kilograms"
"Premify Cast Iron Mini Wok For Stir Fry And Sautes 9-Inch, Pre-Seasoned Nonstick Iron Deep Frying Pan Kadai Flat Bottom For Stir-Frys, Grilling, Frying, Steaming, Restaurant Chef Quality","Product Capacity:â€Ž1 Liters, Product color:Black, Product Material:Cast Iron, Product Special Feature:Non Stick, Product Weight:94 Kilograms"
"Royalford Aluminium Wok Pan, 26 CM â€“ Induction Safe Frying Pan with Durable Non-Stick Granite Coating â€“ Frypan &amp; Heat-Resistant Handles - Cookware Casserole Pan","Product Capacity:â€Ž1 Liters, Product color:red, Product Material:Aluminum, Product Special Feature:Non Stick, Product Weight:600 g"
"Royalford Aluminium Wok Pan with Lid, 28 CM - Frying Pan with Durable Aluminium Food Safe Material - Fry pan with Lid &amp; Heat-Resistant Handles | Perfect for Cooking Multiple Dishes,RF10099, Multi","Product Capacity:â€Ž1 Liters, Product Included Components:Product, Product Material:Aluminum, Product Special Feature:Food safe"
"TEFAL UNLIMITED frypan 24 cm scratch resistance easy cleaning 100%Â safe non stick coating thermo signalâ„¢ healthy cooking perfect searing made in France, Induction G2550402","Product Capacity:4 Liters, Product color:Black, Product Material:Aluminium, Product Special Feature:Suitable for induction, Non-stick, Product Style:Style: Frypan 24 cm, Product Weight:07 Kilograms"
"TEFAL UNLIMITED Frying Pan 28 cm Scratch ResistanceÂ Easy Cleaning 100%Â Safe Non-Stick Coating Thermo-Signalâ„¢ Healthy Cooking Perfect Searing Made in France, Induction G2550602","Product Capacity:5 Liters, Product color:Black, Product Material:Aluminium, Product Special Feature:Suitable for induction, Non-stick, Product Style:Style: Frypan 24 cm, Product Weight:41 Kilograms"
"GreenLife Soft Grip Healthy Ceramic Nonstick 7"" and 10"" Frying Pan Skillet Set, PFAS-Free, Dishwasher Safe, Turquoise","Product Capacity:4 Quarts, Product color:Turquoise, Product Material:Aluminum, Product Special Feature:Dishwasher Safe, Product Weight:22 Kilograms"
"POSICHE Fry Pan Non Stick Cast Iron Wok Pan Glass Lid Frying Pan Carbon Steel Hand Hammered, Non-Stick Pot 3Pcs Combination Set Household Multi-Function Frying Soup Pot Induction Cooker Gas Universal","Product color:Black, Product Compatible Devices:Smooth Surface Induction, Gas, Product Material:Cast Iron, Product Special Feature:Non Stick, Product Weight:5 Kilograms"
"SKY-TOUCH Outdoor Trampoline for Kids Adult, Large Bungee Bed Jumping Mat and Spring Cover Padding with Safety Enclosure Net, Parent-Child Interactive Game Fitness Equipment","Product Material:Nylon, Product Shape:Round, Product Style:Style: 6FT"
"SKY-TOUCH Outdoor Trampoline for Kids Adult, Large Bungee Bed Jumping Mat and Spring Cover Padding with Safety Enclosure Net, Parent-Child Interactive Game Fitness Equipment","Product Material:Nylon, Product Shape:Round, Product Style:Style: 10FT"
"SKY-TOUCH 8FT Outdoor Trampoline for Kids Adult, Large Bungee Bed Jumping Mat and Spring Cover Padding with Safety Enclosure Net, Parent-Child Interactive Game Fitness Equipment","Product color:Blue, Product Material:Nylon, Product Shape:Round"
"RBW TOYS Trampoline,Kids Trampoline Fitness Exercise Equipment Outdoor Garden Jump Bed Trampoline With Safety Enclosure (10 FT)","Product Department:Unisex-Baby, Product Material:Foam, Steel, Product Material Type:Foam, Steel, Product Shape:Round, Product Style:10 FT, Product Weight:45 Kilograms"
"SKY-TOUCH Outdoor Trampoline for Kids Adult, Large Bungee Bed Jumping Mat and Spring Cover Padding with Safety Enclosure Net, Parent-Child Interactive Game Fitness Equipment","Product Material:Nylon, Product Shape:Round, Product Style:Style: 12FT"
Round Hammock Chair Outdoor Indoor Dormitory Bedroom Yard For Child Adult Swinging Hanging Single Safety Chair Hammock (Color : Black),"Product Material:Polyester, Nylon, Product Weight:1200 Grams"
"Beauenty Retractable Baby Gate, Beauenty Mesh Safety Gate for Babies and Pets, Extra Wide Safety Baby Gate 34"" Tall, Extends to 59"" Wideï¼ˆNeed to Punchï¼‰, Pet Dog Gate for Stairs, Indoor/Outdoor (Black)","Product Material:Aluminum, Product Product-Type:Hardware Mount"
"Beauenty Retractable Baby Gate, Beauenty Mesh Safety Gate for Babies and Pets, Extra Wide Safety Baby Gate 34"" Tall, Extends to 59"" Wideï¼ˆNeed to Punchï¼‰, Pet Dog Gate for Stairs, Indoor/Outdoor (Gray)","Product Material:Aluminum, Product Product-Type:Hardware Mount"
"Beauenty Retractable Baby Gate, Beauenty Mesh Safety Gate for Babies and Pets, Extra Wide Safety Baby Gate 34"" Tall, Extends to 71"" Wideï¼ˆNeed to Punchï¼‰, Pet Dog Gate for Stairs, Indoor/Outdoor (Black)","Product Material:Aluminum, Product Product-Type:Hardware Mount"
"Beauenty Retractable Baby Gate, Beauenty Mesh Safety Gate for Babies and Pets, Extra Wide Safety Baby Gate 34"" Tall, Extends to 71"" Wideï¼ˆNeed to Punchï¼‰, Pet Dog Gate for Stairs, Indoor/Outdoor (White)","Product Material:Aluminum, Product Product-Type:Hardware Mount"
"Beauenty Retractable Baby Gate, Beauenty Mesh Safety Gate for Babies and Pets, Extra Wide Safety Baby Gate 34"" Tall &amp; 118"" Wide(Need to Punch), Pet Dog Gate for doorways, Stairs, Indoor/Outdoor (Gray)","Product Material:Aluminum, Product Product-Type:Wall Mount"
"Beauenty Retractable Baby Gate, Beauenty Mesh Safety Gate for Babies and Pets, Extra Wide Safety Baby Gate 34"" Tall &amp; 118"" Wide(Need to Punch), Pet Dog Gate for Stairs, Indoor/Outdoor (White)","Product Material:Aluminum, Product Product-Type:Hardware Mount"
"Beauenty Retractable Baby Gate, Beauenty Mesh Safety Gate for Babies and Pets, Extra Wide Safety Baby Gate 34"" Tall, Extends to 59"" Wideï¼ˆNeed to punchï¼‰, Pet Dog Gate for Stairs, Indoor/Outdoor (White)","Product Material:Aluminum, Product Product-Type:Hardware Mount"
"Baby Playpen, Playpen Fance for Toddlers, Large Baby Playard with 50PCS Balls with Playmats, Indoor &amp; Outdoor Infant Safety Activity Center Anti-Slip Base, Children's Fences Packable (Grey, 180*200CM)",Product Weight:54 Kilograms
"Baby Playpen, Playpen Fance for Toddlers, Large Baby Playard with 50PCS Balls with Playmats, Indoor &amp; Outdoor Infant Safety Activity Center Anti-Slip Base, Children's Fences Packable (Grey, 160*200CM)","Product Material:ä¸é”ˆé’¢/ç‰›æ´¥å¸ƒ, Product Material Type:ä¸é”ˆé’¢/ç‰›æ´¥å¸ƒ, Product Weight:6 Kilograms"
"Baby Playpen, Playpen Fance for Toddlers, Large Baby Playard with 50PCS Balls with Playmats, Indoor &amp; Outdoor Infant Safety Activity Center Anti-Slip Base, Children's Fences Packable (Grey, 200*200CM)",Product Weight:64 Kilograms
"QOZY 4G Solar Security Camera, Wireless Sim Card Outdoor Home Security Camera, Cellular Surveillance Camera, CCTV Dome Safety Camera,Off Grid No-WIFI 1080P Night Vision Motion Monitor (Black&amp;White 4G)","Product Connectivity technology:Wireless, Product Special Feature:Night Vision, Image Sensor"
"QOZY Solar Security Camera,Wireless Sim Card Outdoor Home Security Camera, Cellular Surveillance Camera, CCTV Dome Safety Camera,Off Grid No-WIFI 1080P Night Vision Motion Monitor (Red&amp;Blue Alarm 4G)","Product Connectivity technology:Wireless, Product Special Feature:Night Vision"
"SKADE Retractable Baby Gate, Mesh Safety Gate for Babies and Pets, Extra Wide Safety Baby Gate 86CM Tall, Extends to 1.5M Wide, Flexible Gate for Indoor/Outdoor/Stairs/Doorways/Hallways (Grey)","Product Material:Acrylonitrile Butadiene Styrene, Metal, Product Material Type:Acrylonitrile Butadiene Styrene, Metal, Product Product-Type:Pressure Mount, Product Weight:14 Kilograms"
"SKADE Retractable Baby Gate, Mesh Safety Gate for Babies and Pets, Extra Wide Safety Baby Gate 86CM Tall, Extends to 1.5M Wide, Flexible Gate for Indoor/Outdoor/Stairs/Doorways/Hallways (Black)","Product Material:Acrylonitrile Butadiene Styrene, Metal, Product Material Type:Acrylonitrile Butadiene Styrene, Metal, Product Product-Type:Pressure Mount, Product Weight:12 Kilograms"
"SKADE Retractable Baby Gate, Mesh Safety Gate for Babies and Pets, Extra Wide Safety Baby Gate 86CM Tall, Extends to 1.5M Wide, Flexible Gate for Indoor/Outdoor/Stairs/Doorways/Hallways (White)","Product Material:Acrylonitrile Butadiene Styrene, Metal, Product Material Type:Acrylonitrile Butadiene Styrene, Metal, Product Product-Type:Pressure Mount, Product Weight:26 Kilograms"
